ID;telephone;"phone
-RAI";website;Spalte1;Spalte2;Consultant comments;email_1;"service
sector";company_name;"service
NACEcode";city;"service
details";number_of_empl;annual_turnover;contact_pers_name;contact_pers_title;gender_manager;address;"consultant
contract
country";init.;country;;;;;
DE073660W;+49 4321 556683;;;;;;;DST;W + M SCHLICHTING GMBH;4614;NEUMUENSTER;;;;Heiner;;M;EINFELDER STR. 48;DE_C3;RW;DE;;;;;
DE073162W;+49 4321 269850;;www.verint.com;;;;marketing.emea@verint.com;DST;VERINT SYSTEMS GMBH;4651;KIEL;;;;Jillian;;F;ZIEGELTEICH 29;DE_C3;RW;DE;;;;;
DE071827W;+49 431 714871;;www.timak.de;;;;info@timak.de;DST;TIMAK GMBH;4500;KIEL;;;;Eckhart;;M;BARKAUER STR. 48;DE_C3;RW;DE;;;;;
DE046383F;+49 431 7023 0;;;;;;info@bsl-online.de;DST;BSL BETRIEBSMITTEL SERVICE LOGISTIK GMBH & CO. KG;4675;;Engaged in the wholesale of seeds, fertilizers and other plant protection products [source: Bureau van Dijk];;;;;;;DE_C3;RW;DE;;;;;
DE054194W;+49 431 7023 0;;www.hagekiel.de;;;;info@hagekiel.de;DST;GRAANHANDEL TRIGO GMBH;4621;KIEL;;;;Harald;;M;;DE_C3;RW;DE;;;;;
DE054503W;+49 431 675640;;;;;;;DST;GUENESH HANDEL GMBH;4648;KIEL;;;;Ali;;M;SOPHIENBLATT 42;DE_C3;RW;DE;;;;;
DE053574W;+49 431 6673155;;;;;;;DST;GERSTNER WERKZEUGHANDEL E.K.;4674;KIEL;;;;Paul;;M;;DE_C3;RW;DE;;;;;
DE065073W;+49 431 577111;;www.ortex.de;;;;info@ortex.de;DST;ORTEX GMBH & CO. KG;4619;HEIKENDORF;;;;Martina;;F;SCHOENKAMP 8;DE_C3;RW;DE;;;;;
DE054563W;+49 431 563064;;www.ahb-bustorf.de;;;;ahbustorf@aol.com;PST;GUNNAR BUSTORF AUSSENHANDELSBERATUNG UND SPRACHDIENSTLEISTUNGEN E. K.;7021;WISCH;;;;Gunnar;;M;;DE_C3;RW;DE;;;;;
DE042568W;+49 431 5458 407;;www.all-fish.de;;;;mail@all-fish.de;DST;ALL-FISH HANDELSGESELLSCHAFT MBH;4638;KRONSHAGEN;;;;Hermann;;M;ECKERNFOERDER STR. 313;DE_C3;RW;DE;;;;;
DE048982W;+49 431 53595 0;;www.detlefpaulsen.de;;;;kiel@detlefpaulsen.de;DST;DETLEF PAULSEN BETRIEBSAUSRUESTUNG GMBH & CO. KG;4614;KIEL;;;;Michael;;M;SKANDINAVIENDAMM 212;DE_C3;RW;DE;;;;;
DE068309W;+49 431 395606;;www.safari-kiel.de;;;;safari.kiel@t-online.de;DST;SAFARI IM- UND EXPORT GMBH;4639;KIEL;;;;Jahngir;;M;AM KIEL-KANAL 21 -23;DE_C3;RW;DE;;;;;
DE048301W;+49 431 39479960;;www.ital-design.de;;;;service@ital-design.de;DST;D.L.Y. IMPORT EXPORT GMBH ITAL DESIGN;4510;KIEL;;;;Vitali;;M;SPECKENBEKER WEG 143;DE_C3;RW;DE;;;;;
DE052410W;+49 431 363656;;;;;;foerdehandel@arcor.de;DST;FOERDEHANDEL, FOERDETEX & LIFE VERANSTALTUNGSZENTRUM GMBH;4690;KIEL;;;;Turgut;;M;PROJENSDORFER STR. 324 /HAUS10;DE_C3;RW;DE;;;;;
DE065194W;+49 4298 939025;;www.australienshop.de;;;;info@australienshop.de;DST;OUTBACK.COMPANY E. K.;4642;LILIENTHAL;;;;Manfred;;M;AM WOLFSBERG 9;DE_C3;RW;DE;;;;;
DE046443W;+49 4298 937510;;;;;;geb@gebuchholz.de;DST;BUCHHOLZ GMBH;4642;LILIENTHAL;;;;Erhardt;;M;;DE_C3;RW;DE;;;;;
DE068012W;+49 4294 7967531;;;;;;;DST;RSL-TRAILER RENT LTD. & CO. KG;4676;RIEDE;;;;;;;;DE_C3;RW;DE;;;;;
DE070522W;+49 4294 242309;;www.stepitronic.de;;;;stepitronic@gmx.de;DST;STEPITRONIC UG (HAFTUNGSBESCHRAENKT);4643;RIEDE;;;;Detlev;;M;AUF DER HEIDE 39;DE_C3;RW;DE;;;;;
DE063306W;+49 4293 7899198;;www.mpw-germany.com;;;;mail@mpw-germany.com;DST;MPW CONSTRUCTION MACHINERY GMBH & CO. KG;4663;LILIENTHAL;;;;;;;MOORINGER STR. 4 B;DE_C3;RW;DE;;;;;
DE042341W;+49 4292 810410;;www.aladomo.de;;;;info@alamodo.de;CON;ALADOMO IMMOBILIEN GMBH & CO. KG;4120;RITTERHUDE;;;;;;;SCHILLERSTR. 41;DE_C3;RW;DE;;;;;
DE047818W;+49 4284 95117;;;;;;;DST;CONSAXUM INDUSTRIEMONTAGEN GMBH;4617;SELSINGEN;;;;Horst;;M;;DE_C3;RW;DE;;;;;
DE072468W;+49 4281 93830;;www.tsi.de;;;;info@tsi.de;DST;TSI CONSUMER GOODS GMBH;4690;ZEVEN;;;;Michael;;M;SUEDRING 26;DE_C3;RW;DE;;;;;
DE052662W;+49 4281 7120;;www.fricke.de;;;;info@fricke.de;DST;FRICKE GROUP GMBH & CO. KG;4661;HEESLINGEN;;;;;;;ZUM KREUZKAMP 7;DE_C3;RW;DE;;;;;
DE069440W;+49 4271 93800;;www.shz-nord.de;;;;info@shz-nord.de;DST;SHZ SPERRHOLZZENTRALE NORD GMBH;4673;SULINGEN;;;;Stefan;;M;LEIPZIGER STR. 2;DE_C3;RW;DE;;;;;
DE055737W;+49 4264 433;;;;;;;DST;HERWIG EINZELHANDEL E.K.;4649;SOTTRUM;;;;Nils Wolfgang;;M;;DE_C3;RW;DE;;;;;
DE044661W;+49 4263 98536;;www.baden-collection.de;;;;info@baden-collection.de;DST;BADEN-GMBH;4649;SCHEESSEL;;;;Kirsten;;F;WESTERVESEDER LANDSTR. 13;DE_C3;RW;DE;;;;;
DE056236F;+49 4262 797;;;;;;info@hoyer-energie.de;DST;HOYER G.M.B.H.;4671;;Engaged in the provision of freight forwarding services in Germany [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE044330E;+49 4261 94388585;;;;;;info@avides.com;DST;AVIDES MEDIA AG;4670;;Engaged in the manufacture of computers and other information processing equipment [source: Bureau van Dijk];173;;;;M;;DE_C3;RW;DE;;;;;
DE044329F;+49 4261 94388585;;;;;;info@avides.com;DST;AVIDES MEDIA AG;4670;;Engaged in the manufacture of computers and other information processing equipment [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE051872F;+49 4261 84080;;;;;;germany@fasek.com;PST;FASEK ENGINEERING AND PRODUCTION GMBH;7112;;Engaged in the development, production and engineering of valve automation [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE066135W;+49 4243 92900;;;;;;;DST;POL-IMPEX IM- UND EXPORT GMBH;4638;TWISTRINGEN;;;;Manfred;;M;;DE_C3;RW;DE;;;;;
DE068124W;+49 4242 95650;;www.rutec.de;;;;info@rutec.de;DST;RUTEC LICHT GMBH & CO. KG;4643;SYKE;;;;Manfred;;M;CARL-ZEISS-STR. 15;DE_C3;RW;DE;;;;;
DE060869W;+49 4242 9349466;;www.lopal.de;;;;info@lopal.de;DST;LOPAL E.K.;4690;SYKE;;;;Ingo;;M;;DE_C3;RW;DE;;;;;
DE070957W;+49 4242 9318278;;;;;;syda.kfzteile@gmail.com;DST;SYDA UG (HAFTUNGSBECHRAENKT);4532;SYKE;;;;Adam;;M;;DE_C3;RW;DE;;;;;
DE070595W;+49 4242 92000;;www.stookerbrands.de;;;;info@stookerbrands.de;DST;STOOKER BRANDS GMBH;4642;SYKE;;;;Wilfried;;M;BOSCHSTR. 11;DE_C3;RW;DE;;;;;
DE048134W;+49 4242 1081;;;;;;;ICT;CTS - SYSTEMS GMBH;6201;SYKE;;;;Karsten;;M;;DE_C3;RW;DE;;;;;
DE073636W;+49 4241 9210800;;www.autoverwertung-bassum.de;;;;info@autoverwertung-bassum.de;DST;VULA GMBH;4649;BASSUM;;;;Matthias;;M;INDUSTRIESTR. 31;DE_C3;RW;DE;;;;;
DE050503W;+49 4231 931828;;;;;;;CON;ELEKTRO SERVICE EVERS GMBH;4321;VERDEN;;;;Volker;;M;TEMPELPFORTE 4;DE_C3;RW;DE;;;;;
DE055152W;+49 4222 941450;;www.hansepet.com;;;;info@hansepet.de;DST;HANSEPET HEIMTIERBEDARF GMBH & CO. KG;4621;GANDERKESEE;;;;;;;INDUSTRIEPARK 4;DE_C3;RW;DE;;;;;
DE047190W;+49 4222 93060;;www.cetex-rheinfaser.de;;;;info@cetex-rheinfaser.de;DST;CETEX-RHEINFASER GMBH;4676;GANDERKESEE;;;;Karl-Ernst;;M;HANDELSSTR. 1;DE_C3;RW;DE;;;;;
DE060043W;+49 4222 806020;;www.ls-holz.de;;;;stelling@ls-holz.de;DST;L. STELLING GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG;4673;GANDERKESEE;;;;Lutz;;M;GUSTAV-WEISSKOPF-STR. 17;DE_C3;RW;DE;;;;;
DE067578W;+49 4222 4000981;;www.rs-tools-germany.com;;;;saalfeld@rs-tools-germany.com;DST;RICKERT & SAALFELD E.K.;4674;GANDERKESEE;;;;Uwe;;M;;DE_C3;RW;DE;;;;;
DE071970F;+49 4221 7950;;;;;;info@toennjes.de;DST;TOENNJES C.A.R.D. INTERNATIONAL GMBH;4674;;Engaged in the development and production of modular safety systems and automatic vehicle identification products [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE058000F;+49 4221 7950;;;;;;info@toennjes.de;DST;J.H. TOENNJES E.A.S.T. GMBH & CO. KG;4674;;Engaged in the wholesale distribution of cutlery, general hardware, as well as plumbing and heating equipment [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE049098W;+49 4221 18801;;;;;;;DST;DEY-HANDELSGESELLSCHAFT MBH;4636;DELMENHORST;;;;Yueksel;;M;LANGE STR. 27;DE_C3;RW;DE;;;;;
DE073593W;+49 4221 12610;;www.vosteen.de;;;;verkauf@vosteen.de;DST;VOSTEEN IMPORT EXPORT GMBH;4644;DELMENHORST;;;;Karin;;F;LUDWIG-KAUFMANN-STR. 1 -3;DE_C3;RW;DE;;;;;
DE056231W;+49 421 9601500;;www.howee-gmbh.com;;;;info@howee-gmbh.com;DST;HOWEE GMBH;4649;BREMEN;;;;Qiming;;M;;DE_C3;RW;DE;;;;;
DE058807W;+49 421 89774161;;;;;;;DST;KAMDAS GMBH;4673;BREMEN;;;;Seyed;;M;LUEBECKER STR. 1;DE_C3;RW;DE;;;;;
DE056101W;+49 421 89754630;;www.holzimport-winzek.de;;;;jan.winzek@holzimport-winzek.de;DST;HOLZIMPORT WINZEK GMBH;4613;BREMEN;;;;Jan;;M;BERMPOHLSTR. 18 A;DE_C3;RW;DE;;;;;
DE053229F;+49 421 89676617;;;;;;germany@gcp-service.com;PST;GCP-SERVICE INTERNATIONAL LTD. & CO. KG;7022;;Medicines and medical devices research and development servics [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE068166W;+49 421 8476808;;;;;;;DST;S + P SCHENKER & PFEIFFER HANDELSGESELLSCHAFT MBH;4647;BREMEN;;;;Gerald;;M;FUHLE BREEDE 47;DE_C3;RW;DE;;;;;
DE054288E;+49 421 839620;;;;;;contact@greenlandseafood.eu;DST;GREENLAND SEAFOOD EUROPE GMBH;4638;;Engaged in the wholesale distribution of fish and seafood products [source: Bureau van Dijk];25;;;;M;;DE_C3;RW;DE;;;;;
DE071535W;+49 421 806100;;www.tuj.de;;;;info-wl@tuj.de;DST;TETZNER & JENTZSCH GMBH INDUSTRIEVERTRIEB FUER KUNSTSTOFF- UND HOLZPRODUKTE;4673;WEYHE;;;;Ole;;M;HAGENER STR. 59;DE_C3;RW;DE;;;;;
DE049738W;+49 421 79479441;;dsdelta.de;;;;;DST;DS DELTA E.K.;4669;BREMEN;;;;Mitra;;F;;DE_C3;RW;DE;;;;;
DE043012W;+49 421 7927760;;www.anaxhi.de;;;;support@anaxhi.de;PST;ANAXHI CONSULTING GMBH;7022;STUHR;;;;Axel;;M;SYKER STR. 40 A;DE_C3;RW;DE;;;;;
DE055504W;+49 421 791790;;www.baetzner-bremen.de;;;;info@baetzner-bremen.de;DST;HEINZ E. BAETZNER GMBH;4510;BREMEN;;;;Dorothee;;F;FEHRFELD 54 /57;DE_C3;RW;DE;;;;;
DE054423W;+49 421 7901599;;www.gsaexport.de;;;;info@gsaexport.de;DST;GSA EXPORTAGENTUR E.K.;4690;BREMEN;;;;Claudia;;F;;DE_C3;RW;DE;;;;;
DE072497W;+49 421 70827695;;;;;;tikhonov@hansetec-valves.com;DST;TT TRADE & CONSULTING GMBH;4690;BREMEN;;;;Serguei;;M;LOUIS-LEITZ-STR. 1;DE_C3;RW;DE;;;;;
DE060961W;+49 421 69333;;www.lubrizol.com;;;;lanco@lubrizol.com;DST;LUBRIZOL DEUTSCHLAND GMBH;4675;RITTERHUDE;;;;Norbert;;M;MAX-PLANCK-STR. 6;DE_C3;RW;DE;;;;;
DE058742W;+49 421 691076 0;;www.kahrs-gmbh.de;;;;info@kahrs-gmbh.de;DST;KAHRS GMBH;4673;BREMEN;;;;Kolja;;M;LOUIS-KRAGES-STR. 30 -38;DE_C3;RW;DE;;;;;
DE072228W;+49 421 69006766;;www.transcalor.de;;;;info@transcalor.de;DST;TRANSCALOR VERKAUFSKONTOR GMBH;4690;SCHWANEWEDE;;;;Jens-Henning;;M;SCHUETZENPLATZ 12;DE_C3;RW;DE;;;;;
DE070565W;+49 421 67375684;;www.stiltek.de;;;;info@stiltek.de;DST;STILTEK GMBH;4532;BREMEN;;;;Ayfer;;F;;DE_C3;RW;DE;;;;;
DE048165W;+49 421 6594168;;www.cup-mug.de;;;;info@cup-mug.de;DST;CUP + MUG COMPANY GMBH;4644;BREMEN;;;;Ralf;;M;ERMLANDSTR. 55 /57;DE_C3;RW;DE;;;;;
DE064173W;+49 421 65892471;;www.nilos.com;;;;;DST;NILOS NORD GMBH;4669;BREMEN;;;;Stefan;;M;;DE_C3;RW;DE;;;;;
DE057598E;+49 421 65727 390;;;;;;food.germany@intertek.com;PST;INTERTEK FOOD SERVICES GMBH;7120;;Engaged in the operation of a laboratory that specializes in the residue analysis of food [source: Bureau van Dijk];249;;;;F;;DE_C3;RW;DE;;;;;
DE063278W;+49 421 64922688;;www.movena-bike.de;;;;rad@movena-bike.de;PST;MOVENA GMBH;7022;BREMEN;;;;Gaby;;F;GERHARD-ROHLFS-STR. 59;DE_C3;RW;DE;;;;;
DE060703W;+49 421 6396644;;;;;;lips-gmbh@t-online.de;DST;LIPS HANDELS UND MONTAGE GMBH;4690;BREMEN;;;;Rene;;M;OSTERNBURGER STR. 38;DE_C3;RW;DE;;;;;
DE073008W;+49 421 626703 0;;;;;;;DST;VAN DE WETERING INGREDIENTS GMBH;4690;BREMEN;;;;Jan C.;;M;LOTHRINGER STR. 20;DE_C3;RW;DE;;;;;
DE055145W;+49 421 6202990;;www.hanseflag.de;;;;info@hanseflag.de;DST;HANSEFLAG GMBH;4641;STUHR;;;;Anke;;F;MARIE-CURIE-STR. 13;DE_C3;RW;DE;;;;;
DE063307W;+49 421 6165555;;www.mpw-germany.com;;;;alina@mpw-germany.com;DST;MPW INDUSTRIAL SUPPLY GMBH;4614;BREMEN;;;;Alina;;F;;DE_C3;RW;DE;;;;;
DE061650W;+49 421 56801;;;;;;;DST;MARICLEAN HANDELSGESELLSCHAFT FUR UMWELTSCHONENDE REINIGUNGS-U.PFLEGEMITTEL;4644;STUHR;;;;Marion-Luise;;F;;DE_C3;RW;DE;;;;;
DE053559W;+49 421 5664780;;;;;;;DST;GERMINA INDUSTRIESERVICE IMPORT & EXPORT GMBH;4615;BREMEN;;;;Wei;;M;;DE_C3;RW;DE;;;;;
DE048834W;+49 421 56608010;;www.demirkolhandels.com;;;;w.repty@demirkolhandels.com;DST;DEMIRKOL HANDELS-GMBH;4621;BREMEN;;;;Hasan;;M;;DE_C3;RW;DE;;;;;
DE042480W;+49 421 56568 0;;www.alfanet.de;;;;thomas@alfanet.de;DST;ALFANET COMPUTER & ELECTRONIC HANDELS-GMBH;4651;BREMEN;;;;Wen-Jen;;M;JULIUS-FAUCHER-STR. 31;DE_C3;RW;DE;;;;;
DE069791W;+49 421 565450;;www.skp-fliesen.de;;;;info@skp-fliesen.de;DST;SKP ITALIAN STYLE GMBH & CO. KG;4673;STUHR;;;;Bernhard;;M;CARL-ZEISS-STR. 48;DE_C3;RW;DE;;;;;
DE069347W;+49 421 5571600;;;;;;;PST;SHAROPE MARKETING-SERVICE GMBH;7022;BREMEN;;;;Sean;;M;HERMANN-RITTER-STR. 108;DE_C3;RW;DE;;;;;
DE047502W;+49 421 553233;;www.classic-cars-bremen.de;;;;info@classic-cars-bremen.de;DST;CLASSIC CARS EXCLUSIVE AUTOMOBILE GMBH;4511;BREMEN;;;;Norbert;;M;SEESENTHOM 10;DE_C3;RW;DE;;;;;
DE061561F;+49 421 5490240;;;;;;info@niemet.de;DST;MANFRED J.C. NIEMANN BETEILIGUNGS-GMBH;4690;;Operates as a holding firm for a group of subsidiaries engaged in trading activities [source: Bureau van Dijk];;;;;F;;DE_C3;RW;DE;;;;;
DE055635E;+49 421 5239470;;;;;;info@lamotte-food.de;DST;HENRY LAMOTTE FOOD GMBH;4638;;Engaged in the wholesale trade of a variety of foods and other related basic food products [source: Bureau van Dijk];56;;;;M;;DE_C3;RW;DE;;;;;
DE056848E;+49 421 520940;;;;;;info@igel.com;DST;IGEL TECHNOLOGY GMBH;4651;;Engaged in the wholesale distribution of computers, computer peripheral equipment, and software [source: Bureau van Dijk];203;;;;M;;DE_C3;RW;DE;;;;;
DE041691F;+49 421 51890;;;;;;acmos@acmos.com;DST;ACMOS CHEMIE KG;4675;;Engaged in the wholesale distribution of chemical products [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE043081F;+49 421 50940;;;;;;info@ab-inbev.de;DST;ANHEUSER-BUSCH INBEV INTERNATIONAL GMBH & CO. KG;4634;;Engaged in the wholesale distribution of alcoholic beverages [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE043079W;+49 421 50940;;www.ab-inbev.de;;;;info@ab-inbev.de;DST;ANHEUSER-BUSCH INBEV DEUTSCHLAND GMBH & CO. KG;4634;BREMEN;;;;Sandra;;F;AM DEICH 18 /19;DE_C3;RW;DE;;;;;
DE047245W;+49 421 505161;;www.charmy.de;;;;info@charmy.de;DST;CHARMY - BRANDMEYER GMBH;4645;BREMEN;;;;Fritz-Heinrich;;M;HAFERWENDE 23 A;DE_C3;RW;DE;;;;;
DE055574W;+49 421 494535;;;;;;;DST;HELMUT C. GROSSMANN E.K.;4614;BREMEN;;;;Rolf Helmut;;M;;DE_C3;RW;DE;;;;;
DE065228F;+49 421 489966;;;;;;ocinf@oxycare-gmbh.de;DST;OXYCARE GMBH SAUERSTOFF.BEATMUNGSTECHNIK;4646;;Engaged in the development, production, and wholesale distribution of medical and rehabilitation products [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE057637W;+49 421 488070;;www.intramex.de;;;;info@intramex.de;DST;INTRAMEX PARTS GMBH;4669;BREMEN;;;;Luca;;M;HEERENHOLZ 22;DE_C3;RW;DE;;;;;
DE063128W;+49 421 48650;;www.monacor.com;;;;info@monacor.com;DST;MONACOR INTERNATIONAL GMBH & CO. KOMMANDITGESELLSCHAFT;4643;BREMEN;;;;Hendrik;;M;ZUM FALSCH 36;DE_C3;RW;DE;;;;;
DE066136W;+49 421 4852451;;;;;;;DST;POL-IMPEX TRADING GMBH;4617;BREMEN;;;;Marion;;F;ULRICHS HELGEN 8;DE_C3;RW;DE;;;;;
DE051212W;+49 421 4787780;;www.eurapon.de;;;;info@eurapon.de;DST;EURAPON PHARMAHANDEL GMBH;4646;BREMEN;;;;Oliver;;M;SCIPIOSTR. 3;DE_C3;RW;DE;;;;;
DE049688W;+49 421 4671856;;;;;;;DST;DREI SYSTEM GMBH;4619;BREMEN;;;;Oleg;;M;;DE_C3;RW;DE;;;;;
DE046488F;+49 421 45860;;;;;;fittings.hb@buhlmann.de;DST;BUHLMANN ROHR-FITTINGS-STAHLHANDEL GMBH + CO. KG.;4672;;Engaged in wholesale trade of steel tubes and pipes and fittings [source: Bureau van Dijk];;;;;F;;DE_C3;RW;DE;;;;;
DE068050W;+49 421 451743;;;;;;;DST;RUDOLF KNOP, INHABER REINHARD MENGES E.K.;4647;BREMEN;;;;Reinhard;;M;;DE_C3;RW;DE;;;;;
DE053493W;+49 421 43507646;;www.ocean-hookah.com;;;;info@ocean-hookah.com;DST;GERMAN HOOKAH GMBH;4635;BREMEN;;;;Vitalij;;M;;DE_C3;RW;DE;;;;;
DE064299W;+49 421 43301843;;;;;;nordfruchtgmbh@outlook.de;DST;NORD FRUCHT IMPORT UND EXPORT GMBH;4631;BREMEN;;;;Hasan;;M;ELLERBUSCHORT 6;DE_C3;RW;DE;;;;;
DE054296W;+49 421 4307826;;;;;;;DST;GREENWORLD GMBH;4616;BREMEN;;;;Mohammed;;M;;DE_C3;RW;DE;;;;;
DE041529F;+49 421 430460;;;;;;info@abat.de;PST;ABAT AG;7022;;Operates as an international SAP service provider and product supplier [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE057159W;+49 421 4273520;;productos-chilenos.de;;;;m.romero@incomag.com;DST;INCOMAG E.K.;4610;BREMEN;;;;Miguel;;M;;DE_C3;RW;DE;;;;;
DE065033W;+49 421 420003;;www.orient-graphics.de;;;;info@orient-graphics.de;DST;ORIENT-GRAPHICS INH. ARAM ARITIM E.K.;4669;BREMEN;;;;Aram;;M;;DE_C3;RW;DE;;;;;
DE055437F;+49 421 41070;;;;;;webmaster.dh@hegemann.de;CON;HEGEMANN GMBH;4312;;Engaged in the construction of water, sewer and utility lines, as well as cable laying and telephone or communication line construction [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE069647W;+49 421 4098761;;;;;;;DST;SINEX E.K.;4663;BREMEN;;;;Georgi;;M;;DE_C3;RW;DE;;;;;
DE069088W;+49 421 405022;;www.seeseke.de;;;;sales@seeseke.de;DST;SEESEKE GMBH;4500;BREMEN;;;;Tobias Friedrich Norbert;;M;APFELALLEE 6;DE_C3;RW;DE;;;;;
DE073317W;+49 421 389940;;www.vigot-schlauch.de;;;;post@vigot.de;DST;VIGOT INDUSTRIETECHNIK GMBH;4669;BREMEN;;;;Joachim;;M;INGOLSTAEDTER STR. 7;DE_C3;RW;DE;;;;;
DE055693W;+49 421 38910;;www.schoemaker.de;;;;service@gseurope.de;DST;HERM. SCHWARZ GMBH & CO. KG;4690;BREMEN;;;;Volker;;M;INGOLSTAEDTER STR. 4;DE_C3;RW;DE;;;;;
DE053281W;+49 421 38910;;www.gebr.schoemaker.de;;;;service@gseurope.de;DST;GEBR. SCHOEMAKER GMBH &  CO. KG;4639;BREMEN;;;;;;;INGOLSTAEDTER STR. 4;DE_C3;RW;DE;;;;;
DE042382W;+49 421 388987 0;;www.albko.de;;;;info@albko.de;DST;ALBKO METALLHANDEL  GMBH & CO. KG;4672;GANDERKESEE;;;;Ivica;;F;AM RENNFEUER 2;DE_C3;RW;DE;;;;;
DE070912W;+49 421 36799130;;www.sven-roschen.de;;;;holz@sven-roschen.de;DST;SVEN ROSCHEN E.K.;4673;BREMEN;;;;Sven;;M;;DE_C3;RW;DE;;;;;
DE073567W;+49 421 348580;;;;;;info@mohl-ohnemus.de;DST;VON MOHL & OHNEMUS GMBH;4673;BREMEN;;;;Diemut;;F;SCHWACHHAUSER HEERSTR. 30 A;DE_C3;RW;DE;;;;;
DE059416W;+49 421 348525;;www.kktee.de;;;;info@kktee.de;DST;KLOTH & KOEHNKEN TEEHANDEL  GMBH;4637;BREMEN;;;;Jens;;M;KONSUL-SMIDT-STR. 8 J;DE_C3;RW;DE;;;;;
DE056312W;+49 421 348464;;www.hsstools.de;;;;info@hsstools.de;DST;HSS TOOLS GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG;4674;BREMEN;;;;Hagen;;M;HAFERWENDE 37;DE_C3;RW;DE;;;;;
DE058170W;+49 421 3477446;;;;;;;DST;JENS KAEMENA HANDELS GMBH;4649;BREMEN;;;;Jens;;M;OSTERDEICH 34;DE_C3;RW;DE;;;;;
DE052943W;+49 421 3475656;;www.gu-aaa.com;;;;gandu@gu-aaa.com;DST;G & U INTERNATIONAL GMBH;4643;BREMEN;;;;Junye;;M;PARKALLEE 117;DE_C3;RW;DE;;;;;
DE069421W;+49 421 34677110;;www.shp-lichttechnik.de;;;;erhard.hackbarth@shp-lichttechnik.de;DST;SHP LICHTTECHNIK GMBH;4643;STUHR;;;;Wolfgang;;M;BETSBRUCHDAMM 17;DE_C3;RW;DE;;;;;
DE074560W;+49 421 345929;;;;;;;DST;WOLFGANG BONNER;4661;BREMEN;;;;Wolfgang;;M;;DE_C3;RW;DE;;;;;
DE074125W;+49 421 339360;;;;;;;DST;WERNER J.O. STEINBRUECK E.K.;4611;BREMEN;;;;Henning;;M;;DE_C3;RW;DE;;;;;
DE041592W;+49 421 324927;;;;;;;DST;ABNUSSI EXPORT-IMPORT GMBH;4641;BREMEN;;;;Mohammad;;M;;DE_C3;RW;DE;;;;;
DE059887W;+49 421 321895;;www.kuco-bremen.de;;;;info@kulenkampff.com;DST;KULENKAMPFF & CO. GMBH & CO. KOMMANDITGESELLSCHAFT;4690;BREMEN;;;;Michael;;M;TIEFER 8;DE_C3;RW;DE;;;;;
DE043132W;+49 421 321731;;www.ankersmit.de;;;;info@antankersmit.de;DST;ANT. ANKERSMIT & CO. (GMBH & CO. KG);4621;BREMEN;;;;;;;ALTENWALL 9;DE_C3;RW;DE;;;;;
DE054297F;+49 421 30921;;;;;;info@greenyardfresh.de;DST;GREENYARD FRESH GERMANY GMBH;4631;;Engaged in the marketing and distribution of fruits, vegetables, plants and flowers. It handles a full line of organic produce [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE058721F;+49 421 30550;;;;;;info@kaefer.com;PST;KAEFER ISOLIERTECHNIK GMBH & CO. KOMMANDITGESELLSCHAFT;7112;;Involved in the insulation and interior finishing for corporate customers in the fields of industry, offshore, shipbuilding and construction [source: Bureau van Dijk];;;;;M;;DE_C3;RW;DE;;;;;
DE050317W;+49 421 30530;;www.ef-gruppe.de;;;;office@egfra.de;DST;EGGERS & FRANKE GMBH;4634;BREMEN;;;;Carsten;;M;KONSUL-SMIDT-STR. 8 J;DE_C3;RW;DE;;;;;
DE042371W;+49 421 304040;;www.albert-gmbh.de;;;;info@albert-gmbh.de;DST;ALBERT GMBH;4669;BREMEN;;;;Andreas Michael;;M;DOVENTORSDEICH 17 -21;DE_C3;RW;DE;;;;;
DE069511W;+49 421 3017567;;www.sigmatextil.de;;;;info@sigmatextil.de;DST;SIGMA TEXTIL GMBH;4669;BREMEN;;;;Muhammad;;M;;DE_C3;RW;DE;;;;;
DE067140W;+49 421 2760859;;www.rcee.de;;;;re@rcee.de;DST;RCEE GMBH;4649;BREMEN;;;;Sabine;;F;SPEICHERHOF 209 HAUS 9;DE_C3;RW;DE;;;;;
DE072921W;+49 421 254825;;;;;;;DST;UWE FLAMMANN GMBH;4621;BREMEN;;;;Uwe;;M;HARTLAUBSTR. 32;DE_C3;RW;DE;;;;;
DE054765W;+49 421 253641;;www.witt-bremen.de;;;;info@witt-bremen.de;DST;H.M. WITT & CO. GMBH;4634;BREMEN;;;;Matthias;;M;JULIUS-FAUCHER-STR. 32;DE_C3;RW;DE;;;;;
